#name	crc	size	key
Kidou Senshi Gundam Vol. 1 - Side 7 (Japan)	08c0247b	4194304	Kidou Senshi Gundam Vol. 1 - Side 7 (Japan)
Kidou Senshi Gundam Vol. 2 - Jaburo (Japan)	39a1391a	8388608	Kidou Senshi Gundam Vol. 2 - Jaburo (Japan)
Kidou Senshi Gundam Vol. 3 - A Baoa Qu (Japan)	a9f5bf54	8388608	Kidou Senshi Gundam Vol. 3 - A Baoa Qu (Japan)
Kinnikuman II-Sei - Choujin Seisenshi (Japan)	6142fd9d	4194304	Kinnikuman II-Sei - Choujin Seisenshi (Japan)
Kinnikuman II-Sei - Dream Tag Match (Japan)	462f9275	2097152	Kinnikuman II-Sei - Dream Tag Match (Japan)
Kurupara! (Japan) (Rev 1)	274719f5	2097152	Kurupara! (Japan) (Rev 1)
Last Alive (Japan)	da4479bf	4194304	Last Alive (Japan)
Makai Toushi Sa-Ga (Japan)	1b6f5f30	4194304	Makai Toushi Sa-Ga (Japan)
Meitantei Conan - Yuugure no Oujo (Japan)	9f6e3f8d	4194304	Meitantei Conan - Yuugure no Oujo (Japan)
Memories Off - Festa (Japan)	8e123373	2097152	Memories Off - Festa (Japan)
Mikeneko Holmes - Ghost Panic (Japan)	d75effc2	4194304	Mikeneko Holmes - Ghost Panic (Japan)
Mr. Driller (Japan)	5555d95c	2097152	Mr. Driller (Japan)
Namco Super Wars (Japan)	8ce4652f	2097152	Namco Super Wars (Japan)
Naruto - Konoha Ninpouchou (Japan)	71556e6a	4194304	Naruto - Konoha Ninpouchou (Japan)
Pocket no Naka no Doraemon (Japan)	2b61bb2b	4194304	Pocket no Naka no Doraemon (Japan)
RUN=DIM - Return to Earth (Japan)	15c4552e	2097152	RUN=DIM - Return to Earth (Japan)
Raku Jongg (Japan)	fe4ff701	1048576	Raku Jongg (Japan)
Rhyme Rider Kerorican (Japan)	60706555	4194304	Rhyme Rider Kerorican (Japan)
Riviera - Yakusoku no Chi Riviera (Japan)	2460b45a	8388608	Riviera - Yakusoku no Chi Riviera (Japan)
Riviera - Yakusoku no Chi Riviera (Japan) (Rev 1)	62cb398b	8388608	Riviera - Yakusoku no Chi Riviera (Japan)
Rockman EXE - N1 Battle (Japan) (Rev 1)	1f10ca75	4194304	Rockman EXE - N1 Battle (Japan) (Rev 1)
Rockman EXE WS (Japan)	658c4b98	4194304	Rockman EXE WS (Japan)
Romancing Sa-Ga (Japan)	9c98d97d	4194304	Romancing Sa-Ga (Japan)
SD Gundam - Operation U.C. (Japan)	f0acda5c	2097152	SD Gundam - Operation U.C. (Japan)
SD Gundam Eiyuu Den - Kishi Densetsu (Japan)	c60e5162	4194304	SD Gundam Eiyuu Den - Kishi Densetsu (Japan)
SD Gundam Eiyuu Den - Musha Densetsu (Japan)	18ecffb8	4194304	SD Gundam Eiyuu Den - Musha Densetsu (Japan)
SD Gundam G Generation - Gather Beat 2 (Japan)	4d21a347	8388608	SD Gundam G Generation - Gather Beat 2 (Japan)
SD Gundam G Generation - Mono-Eye Gundams (Japan)	6aca1f04	8388608	SD Gundam G Generation - Mono-Eye Gundams (Japan)
SD Gundam G Generation - Mono-Eye Gundams (Japan) (Rev 2)	a3ecc9ac	8388608	SD Gundam G Generation - Mono-Eye Gundams (Japan)
Saint Seiya - Ougon Densetsu Hen - Perfect Edition (Japan)	6e8a792d	2097152	Saint Seiya - Ougon Densetsu Hen - Perfect Edition (Japan)
Senkaiden Ni - TV Animation Senkaiden Houshin Engi Yori (Japan)	9f35d00f	4194304	Senkaiden Ni - TV Animation Senkaiden Houshin Engi Yori (Japan)
Shaman King - Asu e no Ishi (Japan)	6c029674	4194304	Shaman King - Asu e no Ishi (Japan)
Shaman King - Asu e no Ishi (Japan) (Rev 1)	34908cb4	4194304	Shaman King - Asu e no Ishi (Japan)
Sorobang (Japan) (Rev 1)	0e467d97	1048576	Sorobang (Japan) (Rev 1)
Star Hearts - Hoshi to Daichi no Shisha (Japan)	138d1018	4194304	Star Hearts - Hoshi to Daichi no Shisha (Japan)
Star Hearts - Hoshi to Daichi no Shisha - Taikenban (Japan) (Not For Sale)	9874e9a2	4194304	Star Hearts - Hoshi to Daichi no Shisha (Japan)
Super Robot Taisen Compact 3 (Japan) (Rev 5)	6918c824	8388608	Super Robot Taisen Compact 3 (Japan) (Rev 6)
Super Robot Taisen Compact 3 (Japan) (Rev 6)	188ca644	8388608	Super Robot Taisen Compact 3 (Japan) (Rev 6)
Super Robot Taisen Compact for WonderSwan Color (Japan)	16e0d929	4194304	Super Robot Taisen Compact for WonderSwan Color (Japan)
