#key	style	ss_system_id
Super Putty (Europe)	box-3D	130
Super Skidmarks (Europe)	box-3D	130
Super Stardust (Europe)	box-3D	130
Super Street Fighter II Turbo (Europe)	box-3D	130
Superfrog (Europe)	box-3D	130
Surf Ninjas (Europe)	box-3D	130
Syndicate (Europe) (En,Fr,It)	box-3D	130
Theme Park (Europe) (En,Fr,De,It)	box-3D	130
Top Gear 2 (Europe)	box-3D	130
Total Carnage (Europe)	box-3D	130
Trivial Pursuit - The CD32 Edition (Europe)	box-3D	130
Trolls (Europe)	box-3D	130
UFO - Enemy Unknown (Europe) (En,Fr,De)	box-3D	130
Ultimate Body Blows (Europe)	box-3D	130
Universe (Europe) (En,Fr,De,It)	box-3D	130
Vital Light (Europe)	box-3D	130
Wembley International Soccer (Europe)	box-3D	130
Whale's Voyage (Europe)	box-3D	130
Wild Cup Soccer (Europe)	box-3D	130
Worms (Europe) (En,Fr,De)	box-3D	130
Zool - Ninja of the Nth Dimension (Europe)	box-3D	130
Zool 2 (Europe)	box-3D	130
