#name	crc	size	key
Miner 2049er Starring Bounty Bob (USA, Europe)	f37af58c	24576	Miner 2049er Starring Bounty Bob (USA, Europe)
Miner 2049er Starring Bounty Bob (USA, Europe) (v1.1)	b24f10fd	24576	Miner 2049er Starring Bounty Bob (USA, Europe)
Monkey Academy (USA)	d92b09c8	20480	Monkey Academy (USA)
Monkey Academy (USA) (Beta)	d1e8df85	16384	Monkey Academy (USA)
Montezuma's Revenge (USA)	ced0d16e	12288	Montezuma's Revenge (USA)
Moonsweeper (USA, Europe)	8a303f5a	16384	Moonsweeper (USA, Europe)
Motocross Racer (USA)	0f4d800a	16384	Motocross Racer (USA)
Mountain King (USA)	c173bbec	16384	Mountain King (USA)
Mouse Trap (USA, Europe)	de47c29f	12288	Mouse Trap (USA, Europe)
Mr. Do! (USA, Europe)	461ab6ad	24576	Mr. Do! (USA, Europe)
Mr. Do!'s Castle (USA)	546f2c54	12288	Mr. Do!'s Castle (USA)
Nova Blast (USA, Europe)	4491a35b	12288	Nova Blast (USA, Europe)
Number Bumper (USA) (Beta)	6af8b439	32768	Amazing Bumpman (USA)
Oil's Well (USA)	add10242	16384	Oil's Well (USA)
Omega Race (USA, Europe)	0a0511c7	16384	Omega Race (USA, Europe)
Orbit (USA) (Proto)	2cc6f4aa	8192	Orbit (USA) (Proto)
Pac-Man (USA) (Proto)	a40a07e8	16384	Pac-Man (USA) (Proto)
Pepper II (USA, Europe)	53b85e20	16384	Pepper II (USA, Europe)
Pitfall II - Lost Caverns (USA)	851a455f	16384	Pitfall II - Lost Caverns (USA)
Pitfall! (USA)	d4f180df	16384	Pitfall! (USA)
Pitstop (USA)	e627fcf0	16384	Pitstop (USA)
Pitstop (USA, Europe) (v1.1)	81be4f55	16384	Pitstop (USA)
Popeye (USA)	a095454d	16384	Popeye (USA)
Porky's (USA) (Proto)	46fc1c00	16384	Porky's (USA) (Proto)
Power Lords - Quest for Volcan (USA) (Proto 1)	6e58974e	32768	Power Lords - Quest for Volcan (USA) (Proto 2)
Power Lords - Quest for Volcan (USA) (Proto 2)	2ebf88c4	32768	Power Lords - Quest for Volcan (USA) (Proto 2)
Q-bert (USA)	532f61ba	8192	Q-bert (USA)
Q-bert's Qubes (USA)	79d90d26	12288	Q-bert's Qubes (USA)
Quest for Quintana Roo (USA)	eec81c42	16384	Quest for Quintana Roo (USA)
River Raid (USA)	fe897f9c	16384	River Raid (USA)
Robin Hood (USA)	cdb8d3cf	16384	Robin Hood (USA)
Roc 'N Rope (USA, Europe)	af885d76	24576	Roc 'N Rope (USA, Europe)
Rock n' Bolt (USA)	af49a0c3	16384	Rock n' Bolt (USA)
Rocky - Super Action Boxing (USA, Europe)	37f144d3	20480	Rocky - Super Action Boxing (USA, Europe)
Rolloverture (USA)	0364fb81	16384	Rolloverture (USA)
Root Beer Tapper (USA)	8afd7db2	32768	Root Beer Tapper (USA)
Sammy Lightfoot (USA)	3563286b	16384	Sammy Lightfoot (USA)
Sector Alpha (USA)	0ec63a5c	20480	Sector Alpha (USA)
Sewer Sam (USA)	4591f393	24576	Sewer Sam (USA)
Sir Lancelot (USA)	df84ffb5	16384	Sir Lancelot (USA)
Skiing (USA)	b37d48bd	8192	Skiing (USA)
Slither (USA, Europe)	53d2651c	16384	Slither (USA, Europe)
Slurpy (USA)	8871e9fd	16384	Slurpy (USA)
Smurf - Paint 'n' Play WORKSHOP (USA, Europe)	97c0382d	24576	Smurf - Paint 'n' Play WORKSHOP (USA, Europe)
Smurf - Rescue in Gargamel's Castle (USA, Europe)	42850379	16384	Smurf - Rescue in Gargamel's Castle (USA, Europe)
Smurfs Save the Day (USA) (Demo)	9a3b8587	16384	Smurfs Save the Day (USA) (Demo)
Space Fury (USA, Europe)	df8de30f	16384	Space Fury (USA, Europe)
Space Panic (USA, Europe)	5bdf2997	16384	Space Panic (USA, Europe)
Spectron (USA)	a6401c46	16384	Spectron (USA)
Spy Hunter (USA)	36478923	32768	Spy Hunter (USA)
Spy Hunter (USA) (Beta)	1969b9b7	32768	Spy Hunter (USA)
Squish'em Featuring Sam (USA)	ac92862d	16384	Squish'em Featuring Sam (USA)
Star Fire (USA) (Proto)	ea3aa29e	18688	Star Fire (USA) (Proto)
Star Trek - Strategic Operations Simulator (USA)	95824f1e	24576	Star Trek - Strategic Operations Simulator (USA)
Star Wars - The Arcade Game (USA)	0e75b3bf	16384	Star Wars - The Arcade Game (USA)
